1,2,3,4,5,6
0,0.5469724047990733,0.6161035545527771,0.5045177641344686,0.5763677009409146,0.5406868052122312
0,0.9839710125936338,1.0863516799416586,0.9309970979752734,0.9979059944099395,0.9457850907863264
0,1.004194854349163,1.0233080739487956,0.9275049748050544,1.0226940030007765,1.0202148377224352
0,1.0819420156053674,1.0309803733541645,0.9601167067374552,0.999979895504444,1.0601986170688662
0,1.099357711867596,1.0080897898344638,0.9257227827510665,0.9636777675904064,0.9846218153209523
0,0.8934656576908221,0.92054048225792,1.0236458866415918,0.9342904939045916,0.9064818237922477
0,0.9756909248334444,0.9307436825916556,1.0320810526883042,1.0337558977603116,0.9030573528547619
0,0.939428030522125,1.0336151300761631,1.0107263416766672,1.0256546617366915,1.011379187964657
0,0.9087268326198372,0.99397009596267,0.9531863474531274,0.9284833223523312,1.005093110635003
0,0.8990233897438132,0.8865485232214283,0.939758588768418,0.9715155035148926,0.9883791443745017
0,0.9041656969531344,0.8964598653373737,0.9364105156480994,0.9426412130241753,0.9047635199209436
0,0.9557656388947496,0.966503315979356,0.8528449649401788,0.9602847325731184,0.8788880031767566
0,0.9591858591585938,1.0427303549577034,0.8741247642887883,1.021293059394625,0.8287468876504765
0,1.0437785764478518,0.9385935663969462,0.8887256058519335,1.013310647615879,0.8807833297765086
0,1.0979238559449458,0.875294596391545,0.874049333741549,0.9698538472765847,0.9111847363043862
0,1.1403326543227514,0.8803288358617483,0.8841933100556219,0.9559279729082064,0.9541241613077349
0,1.1617396242427092,0.8495084807056886,0.9034508225815792,0.9967038640126524,0.970521368044751
0,1.1539591067645345,0.8341234454389393,0.9324993520640834,1.0331868916624325,1.0581903931073198
0,1.1173824106982262,0.8106838893216296,0.9955840825219404,1.0447394183741754,1.0906742593380114
0,1.0588255394870612,0.8454606560863213,1.0073370669253736,1.0470411691013068,1.0484033959459853
0,1.002216699316617,0.9108285090302244,1.024686053161691,1.048528894157248,1.003579280363491
0,0.986978644011824,0.8853963390740721,1.0046936030962117,1.0465055220141486,0.9683105737724854
0,0.9746596092908798,0.873359712375628,0.9831313666587254,1.0463619633240748,0.964517833717768
0,0.966522272504134,0.9126978012373376,0.9639878174473808,1.0507805487365025,0.9459902566874154
0,0.9547354347533316,0.9393238460078108,0.9610556419291572,1.0583971095879172,0.9321318014273242
0,0.9206149770401282,0.97165164081974,0.9585022599959764,1.0736756634292035,0.9324197072499266
0,0.903897432792367,0.9330893851341844,0.9543164697222508,1.1046389985346596,0.8818557148812542
0,0.8837745031644338,0.9003544947961191,0.9980411590048288,1.0897553825788662,0.9225795570773107
0,0.8626887472232401,0.8603835641505301,0.9478996418670615,1.0764540600918602,0.9455727882354756
0,0.8236723092790074,0.828454568663143,0.9432069888487916,1.058954661319348,0.9514717089295848
0,0.8086331980367832,0.7989140397722356,0.937833605340748,1.0272199580167438,0.936241248747354
0,0.7968614444699464,0.7728289859444744,0.9324722443642154,0.9970562865770806,0.918583528556437
0,0.7873749437089543,0.7486505568681304,0.9270549099125304,0.973269142452032,0.8981976360172432
0,0.779341056847045,0.7254069560449228,0.9215528144781162,0.95675933766908,0.8745343352310633
0,0.7704767143254591,0.6987817998311044,0.9159586188693548,0.9455859654317804,0.8515835046614423
0,0.7628961357550674,0.6734961288728467,0.9102760940593208,0.9388769603715004,0.8301269134331468
0,0.7595592869832644,0.6472492691120915,0.9045142620169636,0.935013823111012,0.8251667388532219
0,0.7590666625043146,0.6332232872235236,0.9204680602149334,0.9312644377689634,0.8459928369500073
0,0.7591209813818408,0.6308936747549457,0.957122127906778,0.9261288995653963,0.8663995480891827
0,0.7599814972146226,0.62529494775536,0.99174866344165,0.9223779516346636,0.8916665633220652
0,0.7623416133663069,0.6207101990560907,1.0124969169276674,0.9195937604277662,0.9008922696281172
0,0.7601374846261125,0.6173334091943233,1.01921375489627,0.9174942195165642,0.8656453107852774
0,0.7526880807474372,0.6153693737473348,1.0148162397839522,0.9205725955325768,0.8307220731096875
0,0.7503130713044153,0.6133553253074673,1.012561113598105,0.923931326949829,0.8003995938997391
0,0.74790109321505,0.6095126430985728,1.0112718054601018,0.927214773929903,0.7755147789349287
0,0.7304938764365706,0.6071240846452317,1.003012284583766,0.9304196463287664,0.7562048731805026
0,0.7132195146121447,0.5996422416281104,1.0008711325602435,0.9333515480169722,0.7405958011160839
0,0.7091226784252825,0.5769355963947669,1.003412416651548,0.9356636061550168,0.725541311217896
0,0.7101185644974323,0.5402534452504336,1.0055749096619475,0.937678636440954,0.715060799773492
0,0.7110505129517245,0.5020079798912773,1.006182796157174,0.9393173329601732,0.7084571033881144
0,0.7119294303553622,0.465634776032057,1.0066652545980317,0.9399498253246178,0.7008027081836096
0,0.7127649707956365,0.4319251004383671,1.0070133087736448,0.9404259918689648,0.6912195877555041
0,0.7135655709423991,0.4016262267216881,1.0052941662994246,0.9407062584502224,0.6794766748583858
0,0.7143385392478853,0.3879943275625509,1.0035380393022897,0.939795133540184,0.6672141756063872
0,0.7150901696555237,0.3755547700236402,1.0018745579615378,0.9383967054285536,0.6564635737249384
0,0.7158258622265325,0.3643167144944585,1.000293352300888,0.9368820555900154,0.6474453253661809
0,0.7165502406676542,0.3542768685245593,0.9987866891139114,0.9352727109232428,0.6400482354607842
0,0.7172672614542139,0.3454201844618016,0.9973487205523156,0.9335940019056098,0.633628794647789
0,0.7179803121224205,0.3377208183543334,0.9955685747435278,0.9318757348825136,0.628403269388228
0,0.7186922980203344,0.3201791650107874,0.9937805421134762,0.9293419747557052,0.6241442285833909
0,0.7194057177874659,0.3015471219419684,0.9920979798011436,0.9265356559494672,0.6206669283074057
0,0.7201227283555175,0.2842570092220498,0.9905132821246824,0.9237555386069436,0.617822039544829
0,0.720845200504094,0.2682743274910624,0.9890013851809084,0.9210523635048125,0.6154892905692742
0,0.7215747660787796,0.2512931033637067,0.9875534377955169,0.9181787169291258,0.6135720636505667
0,0.7223128579560385,0.2349046962738338,0.9861906433474108,0.9143914452484644,0.6119928914635806
0,0.7230607437647931,0.2197637356538017,0.984907488211158,0.9106044751218284,0.6106897546193459
0,0.7238195542758826,0.2085581753073773,0.9836989628222952,0.9042362484596552,0.6096130674739516
0,0.7245903072641678,0.2038775661732467,0.9825604859378716,0.8906996649165775,0.6087232413793852
0,0.7253739275436486,0.1995734123683072,0.9814617124808536,0.8726813979307274,0.6079887245465525
0,0.7261712637784433,0.1956113862651949,0.9803706636107594,0.8543467523644784,0.607384430837865
0,0.726983102584461,0.1919605582824549,0.9793449623015712,0.8330983525417653,0.6068904834083871
0,0.7278101803587583,0.1885930810396784,0.978380548254694,0.8102924787396656,0.6064912118071538
0,0.7286488312587116,0.1842304707448575,0.977473659082106,0.7869618313828372,0.6061743523435049
0,0.7294626922720401,0.1800042748539171,0.9766207998630704,0.7621683622139844,0.6059304110570135
0,0.7302928955870374,0.1760255973050601,0.975818717264934,0.7334484633747594,0.6057521565668743
0,0.7311400870307777,0.1722745456377847,0.9750643773648384,0.705271681667407,0.6056342165831565
0,0.732004892248745,0.1687331803697013,0.9743549464864524,0.6869299863497931,0.6055727571387582
0,0.7328879218876321,0.1653853196115295,0.9736877745062988,0.68319012613743,0.6055652278475951
0,0.7337897759645339,0.1622163616376607,0.9730603801953636,0.6796463575984808,0.6056101598943109
0,0.7347110475571154,0.159213124161918,0.9724704382495144,0.6763241086933542,0.6057070061723607
0,0.7356523259268956,0.1563636990574487,0.9719157677316476,0.673202060874865,0.6058560151444418
0,0.7366141991689471,0.1527567177174557,0.9713943217032072,0.6702292398340359,0.6060581317121442
0,0.7375972564658496,0.1490909328716202,0.970904177866042,0.6674167519787947,0.6063149197401532
0,0.7386020900105271,0.1455629197821471,0.9704435300696512,0.6644415265550735,0.6066285019565973
0,0.7396292966519529,0.1421642157252132,0.9700106805659656,0.6610936694756239,0.6070015138031407
0,0.7406794793084828,0.1388871443282178,0.969604032915197,0.6578408356821124,0.6074370684821252
0,0.7417532481861986,0.1357247336665059,0.9692220854632744,0.6561706964591906,0.6079387309803569
0,0.7428512218332647,0.1326706428289193,0.9688634253249372,0.6545469987507478,0.608510499268613
0,0.7439740280560562,0.1297190961225895,0.9685267228173492,0.6529660061251682,0.609156791206111
0,0.7451223047185617,0.1268648241583008,0.9682107262977404,0.6514243586827798,0.6098824359376382
0,0.7462967004427301,0.1241030111249773,0.967914257365596,0.6499190328211872,0.6106926687727794
0,0.7474978752245095,0.1214292476250774,0.9676362063955036,0.6484473055423755,0.6115931286925346
0,0.7487265009777467,0.1188394885014819,0.9673755283714096,0.6470067227687233,0.611880071173813
0,0.7499832620158874,0.116330015140973,0.9671312389967688,0.6455950711993529,0.6099648591152782
0,0.7512688554797871,0.1138974017894779,0.9669024110581652,0.6442103532946382,0.6080640660827242
0,0.7525839917182123,0.1115384854602088,0.9666881710226164,0.6428507650262543,0.6061832114757112
0,0.7539293946265857,0.1092503390577138,0.96648769585084,0.6415146760735558,0.6043282695866259
0,0.7553058019482592,0.1070302473789631,0.9663002100106742,0.6402006121851855,0.6025056831628712
0,0.7567139655417986,0.1048756856871811,0.9661249826763366,0.6389072394582562,0.6007223765048167
0,0.7581546516169722,0.1027843005854188,0.9659613251005578,0.6376333503167807,0.5989857676664816
0,0.7596286409414992,0.1007538929451212,0.9658085881477764,0.6363778509967934,0.5973037793147178
0,0.7611367290200465,0.0987824026704269,0.9656661599775822,0.6351397503682078,0.5956848477863625
0,0.7626797262464724,0.0967825964217566,0.965533463868489,0.6339181499433667,0.5941379298633446
0,0.764258458029966,0.0948074846161347,0.9654099561728826,0.6327122349396955,0.5926725067649299
0,0.7658737648953414,0.0928886559972265,0.9652951243946952,0.6315212662792585,0.5912985848351806
0,0.7675265025573923,0.0910243734965405,0.9651884853819996,0.6303445734215333,0.5900266923847366
0,0.7692175419691516,0.0892129900892589,0.9650895836272538,0.6291815479376738,0.5888678721304423
0,0.7709477693433233,0.0874529407520532,0.9649979896684534,0.6280076254985711,0.5878336686662354
0,0.7727180861463904,0.0857427352705641,0.9649132985849178,0.6268439922276992,0.5860193914741869
0,0.774529409064248,0.0839826564410838,0.9648351285818764,0.625693197147154,0.5828131684192865
0,0.776382669938539,0.0820296165456703,0.964763119658358,0.6245547872939932,0.5774219629959321
0,0.778278815672303,0.0801030295650937,0.9689362117306288,0.6234283506839098,0.5720901611583251
0,0.7802188081037127,0.0781996835005854,0.9743548907153922,0.622313512770831,0.5668322439890543
0,0.7822036238464082,0.0763440144255171,0.979833919648475,0.621209933249201,0.5616633409490649
0,0.7842342540949547,0.0745348257358813,0.9853120626358698,0.6201173031630279,0.5565991898323349
0,0.7863117043936849,0.0727709630994673,0.9907383744951882,0.619035342289738,0.5516560870129836
0,0.7884369943673732,0.0710513114252044,0.996071241823656,0.6179637967703921,0.5468508275255971
0,0.7906111574118155,0.0693747921441836,1.0012773689064154,0.616902436960907,0.5419984378173718
0,0.7928352403425757,0.0677403607688056,1.0046017873198876,0.6158510554817147,0.5340838929268368
0,0.7951103030000072,0.0661470047000802,1.004644420578109,0.6148094654456926,0.525828680389673
0,0.7974374178085308,0.0645937412562939,1.0031390306993455,0.613777498846396,0.5170899501249918
0,0.7998176692883714,0.0630796158991232,1.0006274313300298,0.6127550050905273,0.5084990819921908
0,0.8022521535175431,0.0616037006358249,0.9983241504264818,0.6117418496602917,0.5000777360342225
0,0.8047419775423481,0.0601650925784062,0.9962801011289012,0.6107379128928055,0.4918477479694062
0,0.8072882587340732,0.0587629126427426,0.9944651891589816,0.609743088865072,0.48383098849581985
0,0.8098921240902406,0.0573963043724186,0.9928528226352016,0.6087572843742426,0.47604921287042123
0,0.8125547094780443,0.0560644328737038,0.991419536364926,0.6077804180039449,0.468523902312892
0,0.8150567952553361,0.0547664838495461,0.9901446454601218,0.6068124192684129,0.46127609908893696
