2,3,4,5
1.9733374785213709,1.893838652837026,1.8661466991446805,1.888529769464713
1.3580899440392669,1.4300710975683877,1.3872301358220254,1.3525897765402732
1.2082421700891766,1.1529763234487374,1.2301412076581006,1.0930238354628812
1.1749158100431767,1.0362583500124318,1.0711580845133355,0.985789542399893
1.1669770289440289,1.0147426555712868,1.035463323011633,0.9780836643876668
1.153838450376173,0.9357458439810892,1.0441698067903822,0.9559415391343704
1.1520443345988478,0.8818713907502892,1.0117628223965682,0.931349122015084
1.1337220078570134,0.879412405735854,0.972536614660279,0.892156674533084
1.119254640817745,0.928775888796472,0.9226097825234634,0.9268381687594884
1.1060585159539362,0.9431881771693256,0.9282523648937132,0.9354577894879248
